Date and Time,Wind Speed (m/s),Wind Dir (Deg),Total Precipitation (mm),WQ Temp (°C),pH,Turbidity (NTU),TDS (g/L),Chl(ug/l),TSS (mg/L),BGA (mg/L),Dissolved Oxygen (mg/L),Sal (psu),Rel.Hum (%),Air Temp (°C)
29-01-2020 13:20,4.8,144,0,27.87,8.46,2.04,0,0.56,0,0,6.67,31.16,80,27.3
29-01-2020 13:30,4.7,148,0,27.91,8.45,2.01,0,0.25,0,0,6.62,31.18,79,27.2
29-01-2020 13:40,4.8,148,0,27.93,8.45,2.07,0,0.39,0,0,6.61,31.18,81,27.3
29-01-2020 13:50,5.2,147,0,27.95,8.46,2.23,0,0.29,0,0,6.65,31.18,80,27.2
29-01-2020 14:00,4.9,147,0,28,8.46,1.99,0,0.34,0,0,6.69,31.17,82,27.3
29-01-2020 14:10,5.1,148,0,28.01,8.46,2.03,0,0.46,0,0,6.8,31.16,81,27.2
29-01-2020 14:20,5,149,0,28.02,8.48,2.23,0,1.11,0,0,7.2,31.14,79,27.1
29-01-2020 14:30,5.2,150,0,28.02,8.47,2.09,0,0.84,0,0,6.93,31.13,80,27.2
29-01-2020 14:40,5.5,148,0,28.06,8.47,2.05,0,0.94,0,0,7.02,31.1,84,27.4
29-01-2020 14:50,5.3,145,0,28.08,8.48,2.1,0,1.04,0,0,7.08,31.1,82,27.2
29-01-2020 15:00,5.2,141,0,28.1,8.48,2.24,0,1.54,0,0.19,7.14,31.09,82,27.2
29-01-2020 15:10,5.2,142,0,28.07,8.48,2.17,0,1.59,0,0.53,7.14,31.11,82,27.2
29-01-2020 15:20,5.4,141,0,28.07,8.48,2.23,0,1.38,0,0.51,7.2,31.11,83,27.3
29-01-2020 15:30,5.1,143,0,28.1,8.48,2.2,0,1.37,0,0.08,7.09,31.13,83,27.2
29-01-2020 15:40,5.6,137,0,28.11,8.47,2.08,0,1.36,0,0.18,6.92,31.13,81,27.1
29-01-2020 15:50,5.4,138,0,28.1,8.47,2.11,0,1.46,0,0.28,6.95,31.13,81,27.2
29-01-2020 16:00,5.6,139,0,28.07,8.46,1.99,0,1.2,0,0,6.85,31.14,80,27.4
29-01-2020 16:10,5.2,135,0,28.05,8.46,2.06,0,1.36,0,0,6.83,31.14,81,27.3
29-01-2020 16:20,5.3,135,0,28.03,8.46,2.17,0,1.17,0,0.35,6.78,31.16,81,27.2
29-01-2020 16:30,5.5,136,0,28.02,8.46,2,0,1.32,0,0.07,6.8,31.16,82,27.3
29-01-2020 16:40,5.4,136,0,28,8.46,1.99,0,1.33,0,0.09,6.73,31.17,80,27.2
29-01-2020 16:50,5.1,135,0,27.98,8.46,1.94,0,1.28,0,0,6.7,31.19,79,27.2
29-01-2020 17:00,5.2,134,0,27.98,8.46,2.05,0,1.72,0,0.54,6.73,31.19,82,27.4
29-01-2020 17:10,4.8,130,0,27.96,8.46,1.96,0,1.33,0,0.08,6.7,31.2,81,27.2
29-01-2020 17:20,4.9,129,0,27.93,8.45,2,0,1.27,0,0,6.65,31.22,80,27.3
29-01-2020 17:30,4.9,124,0,27.93,8.45,1.88,0,1.06,0,0,6.61,31.23,81,27.3
29-01-2020 17:40,4.8,124,0,27.93,8.45,1.91,0,1.16,0,0.02,6.65,31.23,81,27.2
29-01-2020 17:50,4.6,124,0,27.92,8.45,1.86,0,0.6,0,0,6.51,31.24,81,27.1
29-01-2020 18:00,4.3,122,0,27.93,8.45,1.9,0,1.28,0,0,6.6,31.24,80,27
29-01-2020 18:10,4.5,122,0,27.91,8.45,1.87,0,0.78,0,0,6.5,31.24,81,27
29-01-2020 18:20,4.4,119,0,27.92,8.45,1.88,0,0.74,0,0,6.51,31.24,83,27
29-01-2020 18:30,4.6,125,0,28.05,8.46,2.43,0,2.29,0,1.94,6.77,31.08,83,27
29-01-2020 18:40,4.4,126,0,27.91,8.44,1.91,0,0.64,0,0,6.49,31.23,82,26.9
29-01-2020 18:50,4.4,124,0,27.91,8.44,1.87,0,0.67,0,0,6.48,31.23,84,27.1
29-01-2020 19:00,4.7,123,0,27.92,8.44,2.04,0,1.02,0,0,6.47,31.17,81,26.8
29-01-2020 19:10,4.8,123,0,27.89,8.44,1.87,0,0.69,0,0,6.45,31.22,84,26.9
29-01-2020 19:20,5,127,0,27.89,8.44,1.97,0,0.59,0,0,6.44,31.22,83,26.9
29-01-2020 19:30,4.9,127,0,27.87,8.44,1.89,0,0.52,0,0,6.45,31.21,84,26.9
29-01-2020 19:40,5,129,0,27.87,8.44,2.25,0,0.45,0,0,6.46,31.21,85,26.9
29-01-2020 19:50,5.2,126,0,27.87,8.44,2.04,0,0.64,0,0,6.43,31.16,84,26.9
29-01-2020 20:00,5,127,0,27.84,8.43,2.41,0,0.76,0,0,6.37,31.06,83,26.8
29-01-2020 20:10,5.3,128,0,27.84,8.43,2.24,0,0.83,0,0,6.37,31.12,83,26.8
29-01-2020 20:20,5,132,0,27.86,8.44,2.06,0,0.49,0,0,6.39,31.18,83,26.7
29-01-2020 20:30,5.1,132,0,27.85,8.43,2.34,0,0.62,0,0,6.38,31.12,83,26.7
29-01-2020 20:40,5.3,135,0,27.85,8.43,2.15,0,0.64,0,0,6.38,31.13,84,26.8
29-01-2020 20:50,5.7,133,0,27.86,8.44,2.06,0,0.58,0,0,6.39,31.19,84,26.8
29-01-2020 21:00,5.6,132,0,27.87,8.44,1.98,0,0.45,0,0,6.38,31.21,82,26.6
29-01-2020 21:10,5.6,133,0,27.85,8.44,2.2,0,0.48,0,0,6.4,31.21,85,26.9
29-01-2020 21:20,5.9,136,0,27.85,8.44,1.9,0,0.44,0,0,6.41,31.22,84,26.8
29-01-2020 21:30,5.7,139,0,27.84,8.44,2,0,0.32,0,0,6.39,31.22,85,26.9
29-01-2020 21:40,5.6,139,0,27.83,8.44,1.97,0,0.51,0,0,6.43,31.25,83,26.7
29-01-2020 21:50,5.9,143,0,27.83,8.44,1.92,0,0.45,0,0,6.42,31.24,84,26.7
29-01-2020 22:00,6,142,0,27.82,8.44,1.93,0,0.31,0,0,6.41,31.24,84,26.6
29-01-2020 22:10,5.8,145,0,27.82,8.44,1.99,0,0.44,0,0,6.39,31.23,86,26.8
29-01-2020 22:20,5.8,145,0,27.82,8.44,1.97,0,0.27,0,0,6.38,31.22,86,26.7
29-01-2020 22:30,5.8,141,0,27.82,8.44,1.98,0,0.36,0,0,6.39,31.22,85,26.6
29-01-2020 22:40,5.5,144,0,27.82,8.44,1.9,0,0.34,0,0,6.4,31.24,84,26.6
29-01-2020 22:50,5.6,149,0,27.81,8.44,1.79,0,0.55,0,0,6.45,31.25,85,26.6
29-01-2020 23:00,5.6,155,0,27.8,8.44,1.95,0,0.4,0,0,6.44,31.26,86,26.7
29-01-2020 23:10,5.2,153,0,27.8,8.44,1.91,0,0.5,0,0,6.41,31.26,86,26.6
29-01-2020 23:20,5.3,154,0,27.78,8.45,1.86,0,0.56,0,0,6.47,31.3,86,26.6
29-01-2020 23:30,5.6,158,0,27.78,8.44,1.88,0,0.52,0,0,6.46,31.3,87,26.6
29-01-2020 23:40,5.6,157,0,27.77,8.45,1.82,0,0.52,0,0,6.49,31.32,86,26.6
29-01-2020 23:50,5.6,158,0,27.77,8.44,1.82,0,0.55,0,0,6.46,31.31,87,26.6
30-01-2020 00:00,5.1,154,0,27.75,8.44,1.87,0,0.37,0,0,6.43,31.3,84,26.5
30-01-2020 00:10,4.4,154,0,27.76,8.44,1.86,0,0.45,0,0,6.42,31.33,87,26.6
30-01-2020 00:20,4.4,151,0,27.74,8.45,1.85,0,0.46,0,0,6.44,31.34,84,26.4
30-01-2020 00:30,4.3,153,0,27.73,8.44,1.78,0,0.37,0,0,6.43,31.32,85,26.4
30-01-2020 00:40,4.1,147,0,27.73,8.44,1.84,0,0.61,0,0,6.43,31.32,85,26.4
30-01-2020 00:50,4.2,149,0,27.72,8.44,1.8,0,0.4,0,0,6.43,31.31,85,26.4
30-01-2020 01:00,4.2,153,0,27.72,8.44,1.88,0,0.45,0,0,6.42,31.31,85,26.4
30-01-2020 01:10,3.9,145,0,27.71,8.44,1.83,0,0.37,0,0,6.35,31.29,84,26.3
30-01-2020 01:20,3.9,145,0,27.71,8.44,1.81,0,0.32,0,0,6.35,31.29,85,26.4
30-01-2020 01:30,3.4,150,0,27.69,8.44,1.87,0,0.39,0,0,6.37,31.3,85,26.4
30-01-2020 01:40,3.4,149,0,27.71,8.43,1.78,0,0.42,0,0,6.34,31.3,84,26.4
30-01-2020 01:50,3.2,145,0,27.67,8.46,2.06,0,1.46,0,0,6.5,31.14,84,26.4
30-01-2020 02:00,3.3,148,0,27.68,8.46,2.23,0,1.48,0,0.08,6.52,31.12,84,26.4
30-01-2020 02:10,3.2,147,0,27.68,8.46,2.06,0,1.74,0,0.49,6.54,31.09,85,26.5
30-01-2020 02:20,2.9,154,0,27.67,8.46,1.97,0,1.56,0,0.3,6.53,31.13,85,26.5
30-01-2020 02:30,2.5,147,0,27.68,8.46,2,0,1.2,0,0,6.51,31.16,83,26.3
30-01-2020 02:40,2.7,144,0,27.7,8.45,1.97,0,0.8,0,0,6.47,31.21,83,26.3
30-01-2020 02:50,2.7,156,0,27.67,8.46,1.88,0,1.05,0,0,6.46,31.22,82,26.2
30-01-2020 03:00,2.9,148,0,27.65,8.46,1.97,0,0.91,0,0,6.46,31.19,83,26.3
30-01-2020 03:10,2.8,146,0,27.44,8.38,2.95,0,2.2,0,2.09,5.75,30.29,83,26.3
30-01-2020 03:20,2.8,141,0,27.4,8.33,3.71,0,3.05,0,3.6,5.42,29.52,81,26.1
30-01-2020 03:30,2.8,145,0,27.46,8.33,4.71,0,3.14,0,4.17,5.36,30,84,26.2
30-01-2020 03:40,2.7,158,0,27.3,8.25,5.66,0,3.33,0,4.63,4.76,29.31,83,26.1
30-01-2020 03:50,2.8,161,0,27.35,8.3,6.87,0,4.17,0,5.17,5.03,29.08,83,26.2
30-01-2020 04:00,3,158,0,27.33,8.28,6.31,0,4.29,0,5.98,4.84,29.08,80,26.1
30-01-2020 04:10,3,154,0,27.45,8.33,5.76,0,5.42,0,7.51,5.3,29.25,83,26.1
30-01-2020 04:20,3.1,166,0,27.31,8.29,8.24,0,7.81,0,11.18,4.39,28.56,81,26.1
30-01-2020 04:30,3.2,168,0,27.45,8.32,6.92,0,6.24,0,9.32,5.08,28.65,81,26.1
30-01-2020 04:40,3.2,173,0,27.52,8.35,4.8,0,5.86,0,9.35,5.45,29.52,81,26.2
30-01-2020 04:50,3,175,0,27.45,8.31,6.45,0,5.88,0,7.59,5.01,29.36,82,26.2
30-01-2020 05:00,2.5,201,0,27.31,8.21,11.39,0,7.47,0,13.91,4.27,27.66,86,25.4
30-01-2020 05:10,2.9,290,0,27.62,8.41,3.75,0,6.21,0,8.85,5.84,30.26,90,24.8
30-01-2020 05:20,2.5,288,0,27.56,8.38,4.97,0,6.93,0,10.54,5.57,29.67,91,24.6
30-01-2020 05:30,2.6,294,0,27.56,8.39,3.82,0,7.43,0,8.66,5.64,29.96,92,24.4
30-01-2020 05:40,2.7,292,0,27.54,8.38,3.77,0,5.69,0,9.27,5.5,29.93,92,24.3
30-01-2020 05:50,2.5,297,0,27.47,8.36,4.31,0,5.39,0,7.45,5.52,29.89,93,24.3
30-01-2020 06:00,2.8,297,0,27.39,8.35,3.93,0,4.58,0,6.68,5.57,30.01,93,24.1
30-01-2020 06:10,2.8,291,0,27.36,8.35,4.06,0,3.22,0,4.84,5.64,30.14,93,24.2
30-01-2020 06:20,3,292,0,27.36,8.34,3.78,0,3.17,0,3.96,5.59,30.08,94,24.1
30-01-2020 06:30,2.8,284,0,27.34,8.34,3.83,0,3.22,0,4.21,5.6,30.17,94,24
30-01-2020 06:40,3,285,0,27.3,8.34,4.23,0,2.97,0,4.46,5.52,30.21,94,23.9
30-01-2020 06:50,3.2,283,0,27.34,8.35,3.97,0,3.06,0,4.11,5.57,30.29,94,24.1
30-01-2020 07:00,3.6,293,0,27.35,8.35,3.48,0,2.34,0,2.65,5.61,30.38,93,24
30-01-2020 07:10,3.5,290,0,27.36,8.33,3.94,0,2.35,0,2.47,5.57,30.13,93,24.2
30-01-2020 07:20,3.4,287,0,27.46,8.35,3.64,0,1.9,0,1.52,5.63,30.35,93,24.4
30-01-2020 07:30,3.3,277,0,27.45,8.34,3.78,0,2.06,0,1.76,5.57,30.24,92,24.6
30-01-2020 07:40,2.5,275,0,27.55,8.37,3.21,0,1.54,0,0.73,5.75,30.6,91,24.6
30-01-2020 07:50,3.1,273,0,27.57,8.37,3.11,0,1.44,0,0.26,5.76,30.58,90,24.9
30-01-2020 08:00,3.3,269,0,27.56,8.37,2.96,0,0.96,0,0,5.77,30.62,89,25
30-01-2020 08:10,3.7,268,0,27.57,8.36,3.06,0,1.03,0,0,5.73,30.57,89,25.3
30-01-2020 08:20,3.3,269,0,27.59,8.37,2.82,0,0.99,0,0,5.75,30.67,88,25.5
30-01-2020 08:30,3,255,0,27.64,8.36,2.92,0,1.22,0,0,5.77,30.66,86,25.7
30-01-2020 08:40,2.9,258,0,27.68,8.35,2.94,0,1.22,0,0.11,5.7,30.54,86,25.9
30-01-2020 08:50,2.8,260,0,27.71,8.35,2.9,0,1.21,0,0,5.7,30.57,85,26.1
30-01-2020 09:00,2.1,246,0,27.74,8.34,3.33,0,1.21,0,0.21,5.64,30.45,84,26.4
30-01-2020 09:10,2.6,224,0,27.78,8.35,3.21,0,1.14,0,0.01,5.64,30.54,82,26.5
30-01-2020 09:20,2.4,207,0,27.83,8.35,2.92,0,1.17,0,0,5.69,30.6,81,26.5
30-01-2020 09:30,3.2,198,0,27.87,8.36,3.13,0,1.1,0,0.16,5.78,30.7,83,26.6
30-01-2020 09:40,3.2,195,0,27.89,8.33,2.74,0,0.59,0,0,5.5,30.42,81,26.6
30-01-2020 09:50,3.5,185,0,27.84,8.37,2.71,0,0.69,0,0,5.75,30.89,80,26.6
30-01-2020 10:00,4.8,177,0,27.96,8.34,2.89,0,0.52,0,0,5.57,30.6,80,26.6
30-01-2020 10:10,4.8,175,0,27.93,8.39,2.8,0,0.85,0,0,6.05,31.03,80,26.6
30-01-2020 10:20,4.3,173,0,27.92,8.41,2.88,0,0.91,0,0,6.28,31.14,78,26.6
30-01-2020 10:30,4.6,171,0,27.89,8.42,2.81,0,1.07,0,0,6.38,31.2,81,26.8
30-01-2020 10:40,4.6,170,0,27.94,8.42,2.74,0,1.38,0,0.66,6.45,31.18,80,26.6
30-01-2020 10:50,4.7,164,0,27.89,8.44,2.5,0,1.22,0,0.51,6.6,31.28,81,26.9
30-01-2020 11:00,4.3,166,0,27.9,8.44,2.57,0,1.57,0,0.74,6.71,31.35,80,26.6
30-01-2020 11:10,4.5,161,0,27.88,8.45,2.13,0,1.12,0,0,6.64,31.38,83,27
30-01-2020 11:20,4.6,160,0,27.85,8.45,2.08,0,0.78,0,0,6.6,31.42,79,26.8
30-01-2020 11:30,4.5,158,0,27.88,8.45,2.04,0,1.13,0,0,6.65,31.43,83,26.9
30-01-2020 11:40,4.5,152,0,27.9,8.45,1.99,0,0.69,0,0,6.67,31.45,82,26.6
30-01-2020 11:50,5.7,153,0,27.89,8.45,1.94,0,0.69,0,0,6.59,31.45,81,26.6
30-01-2020 12:00,5.8,156,0,27.9,8.45,2.01,0,0.6,0,0,6.64,31.46,81,26.7
30-01-2020 12:10,6,156,0,27.89,8.45,2.14,0,0.84,0,0,6.64,31.47,80,26.7
30-01-2020 12:20,5.8,161,0,27.86,8.45,1.96,0,0.63,0,0,6.58,31.52,79,26.8
30-01-2020 12:30,5.8,162,0,27.87,8.45,1.88,0,0.58,0,0,6.56,31.53,80,26.6
30-01-2020 12:40,6.1,161,0,27.9,8.45,1.98,0,0.91,0,0,6.59,31.55,79,26.6
30-01-2020 12:50,6.1,159,0,27.91,8.45,1.93,0,0.66,0,0,6.54,31.58,81,26.9
30-01-2020 13:00,5.9,161,0,27.92,8.46,1.94,0,0.97,0,0,6.72,31.56,80,26.7
30-01-2020 13:10,5.5,161,0,27.98,8.47,2.13,0,1.14,0,0,6.87,31.55,81,26.8
30-01-2020 13:20,5.5,160,0,27.96,8.46,1.94,0,0.82,0,0,6.7,31.58,80,26.6
30-01-2020 13:30,5.7,160,0,27.97,8.46,1.93,0,0.85,0,0,6.62,31.57,80,26.9
30-01-2020 13:40,5.6,160,0,27.98,8.46,1.9,0,0.84,0,0,6.58,31.58,80,26.8
30-01-2020 13:50,5.6,158,0,27.99,8.45,1.99,0,0.74,0,0,6.54,31.61,80,26.7
30-01-2020 14:00,5.3,157,0,28,8.45,2,0,0.74,0,0,6.55,31.62,82,26.9
30-01-2020 14:10,5.3,157,0,28.02,8.46,1.97,0,0.87,0,0,6.55,31.66,80,26.8
30-01-2020 14:20,5.1,149,0,27.99,8.45,1.97,0,0.87,0,0,6.53,31.68,81,26.9
30-01-2020 14:30,5.1,150,0,28.03,8.46,1.98,0,0.89,0,0,6.58,31.67,78,26.8
30-01-2020 14:40,5.1,153,0,28.06,8.46,2.03,0,1.05,0,0,6.63,31.68,81,27
30-01-2020 14:50,5.3,149,0,28.07,8.46,1.99,0,0.81,0,0,6.67,31.69,80,26.9
30-01-2020 15:00,5,152,0,28.07,8.46,2.03,0,0.97,0,0,6.67,31.7,79,27
30-01-2020 15:10,5.2,154,0,28.09,8.47,2.02,0,1.37,0,0.04,6.76,31.68,82,27.1
30-01-2020 15:20,5.3,153,0,28.11,8.47,2.12,0,1.11,0,0.23,6.82,31.69,79,27
30-01-2020 15:30,5.4,150,0,28.1,8.47,2.02,0,1.42,0,0.53,6.75,31.71,81,27.2
30-01-2020 15:40,5.4,153,0,28.11,8.47,2.17,0,1.45,0,0.68,6.76,31.71,80,27.1
30-01-2020 15:50,5.5,152,0,28.11,8.48,2.05,0,1.52,0,1.01,6.89,31.69,77,27
30-01-2020 16:00,5.5,150,0,28.1,8.47,2.06,0,1.48,0,0.65,6.85,31.7,77,27.1
30-01-2020 16:10,5.4,150,0,28.1,8.47,2.06,0,1.51,0,1,6.71,31.73,80,27
30-01-2020 16:20,5.4,152,0,28.09,8.47,2.01,0,1.64,0,0.98,6.68,31.74,76,27.1
30-01-2020 16:30,5.4,150,0,28.08,8.46,1.94,0,1.77,0,1.01,6.62,31.73,78,27.1
30-01-2020 16:40,5.3,151,0,28.05,8.46,2.05,0,1.55,0,1.34,6.59,31.73,80,27.1
30-01-2020 16:50,5.1,152,0,28.03,8.46,1.95,0,1.85,0,0.8,6.57,31.74,80,27
30-01-2020 17:00,5.1,155,0,28.02,8.46,1.95,0,1.47,0,0.4,6.56,31.74,80,27.2
30-01-2020 17:10,5.3,155,0,28,8.46,1.91,0,1.47,0,0.9,6.54,31.75,80,27
30-01-2020 17:20,5.5,150,0,27.99,8.46,1.96,0,1.5,0,0.67,6.52,31.75,83,27.2
30-01-2020 17:30,5.1,149,0,27.97,8.46,1.94,0,1.44,0,0.56,6.51,31.76,82,26.9
30-01-2020 17:40,4.9,152,0,27.97,8.46,1.93,0,1.38,0,0.34,6.48,31.76,80,26.9
30-01-2020 17:50,4.9,152,0,27.97,8.46,1.83,0,1.24,0,0,6.53,31.75,82,26.8
30-01-2020 18:00,4.7,156,0,27.97,8.46,1.9,0,1.29,0,0,6.52,31.75,82,26.8
30-01-2020 18:10,4.4,154,0,27.97,8.46,1.86,0,1.36,0,0,6.51,31.73,83,26.6
30-01-2020 18:20,4.6,152,0,27.98,8.46,1.95,0,1.75,0,0.36,6.45,31.75,83,26.7
30-01-2020 18:30,4.7,153,0,27.94,8.46,1.96,0,1.22,0,0,6.45,31.75,82,26.7
30-01-2020 18:40,4.8,156,0,27.95,8.46,1.9,0,1.13,0,0,6.49,31.73,84,26.6
30-01-2020 18:50,4.8,160,0,28.03,8.42,4.13,0,2.84,0,3.27,6.36,31,85,26.7
30-01-2020 19:00,4.7,157,0,27.92,8.46,2.06,0,1.63,0,0.44,6.39,31.77,85,26.6
30-01-2020 19:10,4.6,154,0,27.93,8.46,1.93,0,1.02,0,0,6.47,31.74,85,26.6
30-01-2020 19:20,4.7,149,0,27.94,8.46,2.1,0,1,0,0,6.5,31.73,84,26.5
30-01-2020 19:30,5,144,0,27.93,8.46,2.1,0,1.32,0,0,6.46,31.75,85,26.6
30-01-2020 19:40,5,143,0,27.92,8.46,2.21,0,1.36,0,0,6.39,31.77,87,26.6
30-01-2020 19:50,5.6,142,0,27.9,8.46,2.03,0,1.04,0,0,6.45,31.74,86,26.5
30-01-2020 20:00,5.8,135,0,27.9,8.46,1.98,0,0.98,0,0,6.45,31.74,86,26.5
30-01-2020 20:10,6.1,138,0,27.89,8.46,1.98,0,0.97,0,0,6.46,31.73,86,26.5
30-01-2020 20:20,6.1,136,0,27.9,8.46,1.99,0,1.14,0,0,6.41,31.74,87,26.6
30-01-2020 20:30,5.9,132,0,27.89,8.46,2.1,0,1.13,0,0,6.39,31.76,86,26.5
30-01-2020 20:40,6,129,0,27.87,8.46,2.26,0,1.05,0,0,6.43,31.73,86,26.5
30-01-2020 20:50,5.6,128,0,27.83,8.47,1.91,0,0.93,0,0,6.47,31.72,86,26.4
30-01-2020 21:00,5.8,128,0,27.81,8.47,1.99,0,1.1,0,0,6.47,31.72,85,26.5
30-01-2020 21:10,5.5,129,0,27.82,8.46,2.07,0,1.2,0,0,6.42,31.75,85,26.5
30-01-2020 21:20,5.3,131,0,27.8,8.46,2.04,0,1.16,0,0,6.4,31.75,84,26.6
30-01-2020 21:30,5.4,133,0,27.8,8.46,2.14,0,1.02,0,0,6.39,31.76,84,26.8
30-01-2020 21:40,5.3,135,0,27.81,8.46,1.92,0,1.13,0,0,6.43,31.75,82,26.6
30-01-2020 21:50,5.1,138,0,27.8,8.46,1.96,0,1.28,0,0,6.39,31.77,83,26.6
30-01-2020 22:00,5.2,133,0,27.78,8.46,2.06,0,1.02,0,0,6.35,31.78,85,26.7
30-01-2020 22:10,5.1,142,0,27.77,8.46,2,0,0.97,0,0,6.4,31.77,83,26.7
30-01-2020 22:20,4.6,138,0,27.76,8.46,1.93,0,1.27,0,0,6.38,31.78,84,26.7
30-01-2020 22:30,4.4,138,0,27.76,8.46,1.96,0,1.15,0,0,6.36,31.79,83,26.6
30-01-2020 22:40,4.7,130,0,27.75,8.46,1.91,0,1.31,0,0,6.37,31.79,84,26.7
30-01-2020 22:50,4.4,134,0,27.74,8.46,1.99,0,1.28,0,0,6.38,31.78,82,26.6
30-01-2020 23:00,4.3,135,0,27.73,8.47,1.86,0,1.18,0,0,6.45,31.77,83,26.6
30-01-2020 23:10,4.5,139,0,27.73,8.47,1.86,0,0.99,0,0,6.46,31.77,81,26.6
30-01-2020 23:20,3.9,138,0,27.71,8.47,1.86,0,1.09,0,0,6.52,31.74,82,26.6
30-01-2020 23:30,4.5,130,0,27.72,8.47,1.97,0,0.88,0,0,6.5,31.73,83,26.7
30-01-2020 23:40,4.4,131,0,27.7,8.47,1.83,0,0.99,0,0,6.52,31.72,82,26.6
30-01-2020 23:50,4,142,0,27.73,8.47,1.88,0,0.99,0,0,6.49,31.74,83,26.6
31-01-2020 00:00,4.3,135,0,27.73,8.47,1.94,0,1.07,0,0,6.47,31.75,81,26.6
31-01-2020 00:10,3.9,136,0,27.68,8.48,1.81,0,0.83,0,0,6.6,31.68,81,26.6
31-01-2020 00:20,4.1,136,0,27.69,8.48,1.86,0,0.94,0,0,6.63,31.67,81,26.6
31-01-2020 00:30,3.7,133,0,27.69,8.48,1.84,0,1.19,0,0,6.57,31.69,82,26.6
31-01-2020 00:40,3.4,134,0,27.69,8.48,1.84,0,0.8,0,0,6.63,31.67,83,26.6
31-01-2020 00:50,3.5,140,0,27.7,8.48,1.93,0,0.99,0,0,6.64,31.66,82,26.6
31-01-2020 01:00,3.6,139,0,27.69,8.49,1.9,0,1.09,0,0,6.71,31.64,82,26.6
31-01-2020 01:10,3.4,146,0,27.7,8.49,1.88,0,0.96,0,0,6.7,31.64,82,26.5
31-01-2020 01:20,3.6,137,0,27.69,8.49,1.88,0,1.23,0,0,6.68,31.64,82,26.5
31-01-2020 01:30,3.7,140,0,27.7,8.49,1.88,0,1.01,0,0,6.65,31.64,82,26.5
31-01-2020 01:40,3.4,141,0,27.71,8.49,1.84,0,1.32,0,0,6.68,31.65,84,26.6
31-01-2020 01:50,3.6,150,0,27.66,8.49,1.88,0,1.43,0,0,6.69,31.61,82,26.5
31-01-2020 02:00,3.6,152,0,27.61,8.5,2.01,0,1.96,0,1,6.65,31.46,82,26.4
31-01-2020 02:10,3.8,156,0,27.52,8.5,2.19,0,3.57,0,3.09,6.65,31.32,82,26.5
31-01-2020 02:20,3.9,154,0,27.57,8.5,2.03,0,2.22,0,0.91,6.69,31.41,82,26.4
31-01-2020 02:30,4.2,156,0,27.6,8.5,1.95,0,2.34,0,1.23,6.7,31.46,83,26.5
31-01-2020 02:40,4.1,157,0,27.62,8.5,2.01,0,1.72,0,0.66,6.69,31.49,83,26.4
31-01-2020 02:50,3.8,166,0,27.58,8.5,2.01,0,2.14,0,1.03,6.7,31.44,83,26.6
31-01-2020 03:00,4,171,0,27.59,8.5,1.88,0,2.06,0,0.66,6.7,31.45,81,26.5
31-01-2020 03:10,4.3,181,0,27.29,8.45,2.92,0,4.28,0,5.42,6.23,30.55,81,26.5
31-01-2020 03:20,4.1,165,0,27.23,8.37,3.98,0,5.59,0,6.71,5.53,29.74,81,26.3
31-01-2020 03:30,3.6,163,0,27.24,8.31,6.47,0,5.84,0,8.03,4.97,29.19,82,26.4
31-01-2020 03:40,4.1,173,0,27.22,8.25,10.77,0,5.82,0,8.25,4.28,27.95,80,26.4
31-01-2020 03:50,3.9,167,0,27.17,8.15,14.58,0,5.55,0,8.82,3.43,27.71,82,26.4
31-01-2020 04:00,3.6,166,0,27.17,8.14,15.54,0,5.88,0,8.16,3.4,27.51,83,26.5
31-01-2020 04:10,3.7,171,0,27.27,8.22,10.84,0,5.84,0,8.39,4.15,28.46,80,26.4
31-01-2020 04:20,3.8,177,0,27.27,8.2,10.17,0,5.73,0,8.3,3.86,27.94,82,26.4
31-01-2020 04:30,3.9,173,0,27.29,8.24,10.22,0,6.5,0,9.07,4.24,28.14,81,26.5
31-01-2020 04:40,3.9,178,0,27.22,8.17,12.84,0,6.45,0,9.64,3.6,27.34,82,26.6
31-01-2020 04:50,3.1,200,0,27.26,8.16,14.94,0,5.38,0,9.8,3.44,27.09,83,26.2
31-01-2020 05:00,2.1,252,0,27.4,8.28,7.88,0,5.55,0,9.23,4.61,28.82,84,26
31-01-2020 05:10,2.2,256,0,27.48,8.41,4.4,0,6.36,0,9.22,5.35,30.29,84,25.9
31-01-2020 05:20,2,260,0,27.47,8.43,3.87,0,6.44,0,9.57,5.4,30.35,85,25.7
31-01-2020 05:30,1.5,267,0,27.45,8.44,3.82,0,7.44,0,11.21,5.51,30.33,85,25.6
31-01-2020 05:40,1.6,284,0,27.48,8.47,3.22,0,7.17,0,10.25,5.79,30.59,87,25.4
31-01-2020 05:50,1.9,277,0,27.48,8.46,3.23,0,6.98,0,10.36,5.75,30.57,87,25.2
31-01-2020 06:00,2.2,278,0,27.47,8.44,3.57,0,6.86,0,8.35,5.29,30.47,89,25
31-01-2020 06:10,2,281,0,27.42,8.42,3.16,0,6.06,0,9.02,5.6,30.58,90,24.8
31-01-2020 06:20,2.3,286,0,27.4,8.44,3.15,0,6.39,0,8.95,5.71,30.57,90,24.7
31-01-2020 06:30,2.2,287,0,27.35,8.43,3.3,0,5.02,0,6.43,5.66,30.6,91,24.6
31-01-2020 06:40,2.1,291,0,27.45,8.43,3.38,0,5.68,0,8.64,5.75,30.71,92,24.5
31-01-2020 06:50,2.5,281,0,27.43,8.42,3.53,0,5.32,0,7.71,5.67,30.63,92,24.4
